(R) Hippocampal formation slice 1 time (s),(R) Hippocampal formation slice 1 amplitude,(R) Hypothalamus slice 1 time (s),(R) Hypothalamus slice 1 amplitude,(R) IsocortexUD slice 1 time (s),(R) IsocortexUD slice 1 amplitude,(R) Pallidum slice 1 time (s),(R) Pallidum slice 1 amplitude,(R) Striatum slice 1 time (s),(R) Striatum slice 1 amplitude,(R) Thalamus slice 1 time (s),(R) Thalamus slice 1 amplitude
0.4,0.0577901256789178,0.4,0.129483582387788,0.4,0.103623547918053,0.4,0.0160103044130469,0.4,0.0934534592824895,0.4,0.105912788262394
1.4,0.0603871772230703,1.4,0.129641601033479,1.4,0.105409519661012,1.4,0.016082475943646,1.4,0.0940227690811453,1.4,0.106395851826983
2.4,0.0627964375547928,2.4,0.129733417627781,2.4,0.107150721945573,2.4,0.0161295342753627,2.4,0.0945230491755667,2.4,0.106802314921341
3.4,0.064847566737724,3.4,0.129758711725675,3.4,0.108661526901791,3.4,0.0161500829603902,3.4,0.0949215835121386,3.4,0.107117214683422
4.4,0.0664252548278242,4.4,0.12972859656514,4.4,0.109781013292516,4.4,0.0161473748385305,4.4,0.0952022425677259,4.4,0.107339266547569
5.4,0.0674881788085813,5.4,0.129661534909054,5.4,0.11040747693911,5.4,0.0161285282100863,5.4,0.095365997341303,5.4,0.107481412327428
6.4,0.068065530857982,6.4,0.129580907041045,6.4,0.11050822001666,6.4,0.0161034013200991,6.4,0.0954281331980762,6.4,0.107563866653358
7.4,0.0682475131393242,7.4,0.129508470100668,7.4,0.110132782360186,7.4,0.0160821675028827,7.4,0.0954126709791405,7.4,0.107608072849682
8.4,0.0681585281725463,8.4,0.12945959819983,8.4,0.109393889511413,8.4,0.0160731783724313,8.4,0.0953457592263253,8.4,0.107631390774497
9.4,0.0679323953265143,9.4,0.129442749015452,9.4,0.108450042393584,9.4,0.0160822898854802,9.4,0.0952504878705319,9.4,0.107644437100254
10.4,0.0676869291233729,10.4,0.129457649296405,10.4,0.107480383151167,10.4,0.0161102972010017,10.4,0.0951440660895653,10.4,0.107649048540696
11.4,0.0675035037026194,11.4,0.129496635483233,11.4,0.106647817250735,11.4,0.0161545387632988,11.4,0.095036957917505,11.4,0.107642359109771
12.4,0.0674236779995322,12.4,0.129549072988272,12.4,0.106085493014873,12.4,0.0162086956523729,12.4,0.0949338706364149,12.4,0.107618391169341
13.4,0.06744354881156,13.4,0.12960374827506,13.4,0.105861950906216,13.4,0.0162651964032141,13.4,0.0948382276677128,13.4,0.107573433434627
14.4,0.0675328551368213,14.4,0.129653459141002,14.4,0.105994501790849,14.4,0.0163163402288476,14.4,0.0947531405874187,14.4,0.107509843447758
15.4,0.0676461854183876,15.4,0.129694430084198,15.4,0.106438914761509,15.4,0.0163564183944644,15.4,0.0946854949173315,15.4,0.107435550600903
16.4,0.0677363323761041,16.4,0.129728730650924,16.4,0.107109787295707,16.4,0.016382207719376,16.4,0.0946444047184433,16.4,0.107364526436147
17.4,0.0677730952797217,17.4,0.129761303843856,17.4,0.10789828868669,17.4,0.016393592634828,17.4,0.0946405228017841,17.4,0.107314000229638
18.4,0.0677426168591304,18.4,0.129797719139392,18.4,0.108688133639989,18.4,0.0163931547141434,18.4,0.0946822744138728,18.4,0.10729878242172
19.4,0.0676551713982011,19.4,0.12984062442652,19.4,0.10938027916549,19.4,0.0163849468545517,19.4,0.0947721184788589,19.4,0.107328961426569
20.4,0.0675338559591277,20.4,0.129889352607678,20.4,0.109897621881083,20.4,0.0163732258413678,20.4,0.094904138016866,20.4,0.10740526736588
21.4,0.0674110386387283,21.4,0.129940007107123,21.4,0.110202453955832,21.4,0.0163610908606092,21.4,0.0950627419824399,21.4,0.107519598778196
22.4,0.0673169307193763,22.4,0.129984781565456,22.4,0.110290652207625,22.4,0.0163504084172897,22.4,0.0952256711266384,22.4,0.107657222846618
23.4,0.0672762568760771,23.4,0.130015867394354,23.4,0.110188437211189,23.4,0.0163409740670703,23.4,0.095367372323822,23.4,0.107798630862672
24.4,0.0673008047912721,24.4,0.130027309197825,24.4,0.109947761927296,24.4,0.0163311218132431,24.4,0.0954654479458458,24.4,0.107924517303078
25.4,0.0673902120485018,25.4,0.130018053928553,25.4,0.109631370757727,25.4,0.0163184624504131,25.4,0.0955041935056154,25.4,0.108022198487694
26.4,0.0675310892126714,26.4,0.129991952338764,26.4,0.109306745642009,26.4,0.0163007187972972,26.4,0.0954794584802083,26.4,0.108084805307764
27.4,0.0677011803435486,27.4,0.129957545338841,27.4,0.109032908326973,27.4,0.0162767629090616,27.4,0.0954000982437297,27.4,0.108113720931055
28.4,0.0678753237758957,28.4,0.129927830691586,28.4,0.108854367789291,28.4,0.0162463047950265,28.4,0.0952845064423382,28.4,0.108117038746364
29.4,0.0680237667278023,29.4,0.129915312094007,29.4,0.108791724662479,29.4,0.0162104533967614,29.4,0.0951574857044948,29.4,0.10810578579196
30.4,0.0681257451908726,30.4,0.129930686936397,30.4,0.108848281054604,30.4,0.0161713915910229,30.4,0.0950455670982002,30.4,0.108092416598498
31.4,0.0681636466071475,31.4,0.129978335769779,31.4,0.109007380304813,31.4,0.0161316295374856,31.4,0.0949703535765908,31.4,0.108085791022053
32.4,0.0681242724944844,32.4,0.130055369174468,32.4,0.109232116153832,32.4,0.0160936493452041,32.4,0.0949434057864177,32.4,0.108089476303124
33.4,0.0680073155124724,33.4,0.130151656430555,33.4,0.109484044599228,33.4,0.0160597575066181,33.4,0.094966781172056,33.4,0.108102957629571
34.4,0.0678197452480861,34.4,0.130251541943581,34.4,0.109716094673591,34.4,0.016031826818366,34.4,0.0950312241660047,34.4,0.108121686735558
35.4,0.0675815470963965,35.4,0.130338196549917,35.4,0.10988766253567,35.4,0.0160113322710834,35.4,0.0951216810093287,35.4,0.108140159236811
36.4,0.0673197422415627,36.4,0.13039413638621,36.4,0.109975644369369,36.4,0.0159997071401592,36.4,0.095219257164802,36.4,0.10815435219592
37.4,0.0670636384470171,37.4,0.130406153966458,37.4,0.109964092517592,37.4,0.0159977958032021,37.4,0.0953051486912819,37.4,0.108162917378134
38.4,0.0668428311820301,38.4,0.130367635534472,38.4,0.109859575499584,38.4,0.0160062384227287,38.4,0.0953663457086058,38.4,0.108168327730961
39.4,0.0666831812567027,39.4,0.130280475390487,39.4,0.10968298821527,39.4,0.0160256241962728,39.4,0.0953945173149668,39.4,0.108174968263012
40.4,0.0666020978273265,40.4,0.13015216889497,40.4,0.109466336066421,40.4,0.016055136905617,40.4,0.0953881564674126,40.4,0.108188259421342
41.4,0.0666079580073724,41.4,0.129996792688156,41.4,0.109243914541683,41.4,0.0160932413152431,41.4,0.0953507915460755,41.4,0.108212743812968
42.4,0.0666962479352972,42.4,0.129832449433045,42.4,0.109045479899365,42.4,0.0161370310436964,42.4,0.0952887873175997,42.4,0.108249920986987
43.4,0.0668515753496205,43.4,0.129676423631215,43.4,0.108895140432148,43.4,0.0161827601398271,43.4,0.0952106321951544,43.4,0.108297478067437
44.4,0.06705071723934,44.4,0.12954580177224,44.4,0.108801619818411,44.4,0.0162261647426602,44.4,0.095124197164727,44.4,0.108349451009445
45.4,0.0672683754869471,45.4,0.129453686705584,45.4,0.108758574314853,45.4,0.0162631942870521,45.4,0.095036603613898,45.4,0.108397070886425
46.4,0.0674764324097529,46.4,0.12940803763927,46.4,0.108745826659723,46.4,0.0162908674153124,46.4,0.0949540033759792,46.4,0.108431547678448
47.4,0.0676529875226536,47.4,0.129410900025229,47.4,0.108738151889638,47.4,0.0163075187541822,47.4,0.09488090963504,47.4,0.10844474868571
48.4,0.0677829860221239,48.4,0.129457637859526,48.4,0.108702783618818,48.4,0.0163130424580284,48.4,0.0948202543132568,48.4,0.108433104391658
49.4,0.0678587639819066,49.4,0.129538838518885,49.4,0.1086156730295,49.4,0.0163091156457804,49.4,0.0947747629310434,49.4,0.108396571032582
50.4,0.0678847103112693,50.4,0.129639814956499,50.4,0.108468276690076,50.4,0.016297963161783,50.4,0.0947454487707699,50.4,0.108339983371991
51.4,0.067865542023407,51.4,0.129743063463765,51.4,0.108261791279536,51.4,0.0162827161185181,51.4,0.0947316810190932,51.4,0.108270176138447
52.4,0.0678176292026842,52.4,0.129829889307051,52.4,0.108020718379529,52.4,0.0162658974814288,52.4,0.0947313474178487,52.4,0.108197219330372
53.4,0.0677539074185064,53.4,0.129883155835526,53.4,0.107775118115216,53.4,0.0162493740808272,53.4,0.0947406332079606,53.4,0.108129967391319
54.4,0.0676899762869678,54.4,0.129891185635754,54.4,0.107562197298602,54.4,0.0162341814080019,54.4,0.0947550658515246,54.4,0.108075330055567
55.4,0.0676350183833741,55.4,0.129849037453272,55.4,0.107416234512097,55.4,0.0162210327413026,55.4,0.0947701625648129,55.4,0.108038039918224
56.4,0.0675961040748877,56.4,0.129760989305172,56.4,0.107362916126621,56.4,0.016210114990322,56.4,0.0947828528024482,56.4,0.10801976391908
57.4,0.0675723347558178,57.4,0.129640709576741,57.4,0.107415977186259,57.4,0.016201216527666,57.4,0.0947918180344006,57.4,0.108018826985781
58.4,0.0675595652588176,58.4,0.12950956105499,58.4,0.107572867497508,58.4,0.0161947391594546,58.4,0.0947980355276616,58.4,0.108031534191753
59.4,0.0675512641366538,59.4,0.129392722003536,59.4,0.107820706933494,59.4,0.0161913141716134,59.4,0.0948045091753946,59.4,0.108052975287818
60.4,0.0675378603142981,60.4,0.129314227154675,60.4,0.108134831547863,60.4,0.0161912936864903,60.4,0.0948133352344369,60.4,0.108076718278022
61.4,0.0675178451437771,61.4,0.129292282606612,61.4,0.108492286230277,61.4,0.0161947633901265,61.4,0.0948259982381457,61.4,0.108097261233065
62.4,0.0674897912139023,62.4,0.129335523208072,62.4,0.108866772209344,62.4,0.0162015387015446,62.4,0.0948417378803691,62.4,0.108110525091498
63.4,0.0674596441216178,63.4,0.129439496259234,63.4,0.109241319524517,63.4,0.0162101271147497,63.4,0.0948573002936896,63.4,0.108113868104727
64.4,0.0674383846034229,64.4,0.129588461898682,64.4,0.109600001617333,64.4,0.0162189689137282,64.4,0.0948673156240198,64.4,0.108107588690575
65.4,0.0674399492247665,65.4,0.129758118385211,65.4,0.109933006722069,65.4,0.0162263033701138,65.4,0.0948651911897634,65.4,0.108095378308036
66.4,0.0674779551482424,66.4,0.129920972521389,66.4,0.110233732009216,66.4,0.0162304083718516,66.4,0.094846601601883,66.4,0.108083180484886
67.4,0.0675609260251483,67.4,0.130051695062153,67.4,0.110491888521322,67.4,0.0162307994158624,67.4,0.0948098987776595,67.4,0.108078117030395
68.4,0.0676888122165254,68.4,0.130133693581003,68.4,0.110697533315069,68.4,0.0162275580377299,68.4,0.0947577762206878,68.4,0.108087435392875
69.4,0.0678501316769744,69.4,0.130159818589776,69.4,0.110834739631103,69.4,0.0162224922342035,69.4,0.094699101119669,69.4,0.108116111340552
70.4,0.0680232272949238,70.4,0.130134905693775,70.4,0.110893208230524,70.4,0.0162175680602762,70.4,0.0946447111964337,70.4,0.108166285809396
71.4,0.0681772922908249,71.4,0.130072142977121,71.4,0.110857626755389,71.4,0.0162151101081589,71.4,0.0946076810471392,71.4,0.108235319042547
72.4,0.0682788539123112,72.4,0.129990636295754,72.4,0.110721634767308,72.4,0.0162165637849016,72.4,0.0945992039667326,72.4,0.108314591026664
73.4,0.0683010059443433,73.4,0.129907858530646,73.4,0.110489792422197,73.4,0.0162222099574455,73.4,0.0946250755248325,73.4,0.108393538866101
74.4,0.0682254126026543,74.4,0.129836508412253,74.4,0.110172909207855,74.4,0.0162311213549033,74.4,0.0946853039236518,74.4,0.108459173395021
75.4,0.0680529415019008,75.4,0.129782766131018,75.4,0.109795745025118,75.4,0.0162407010698327,75.4,0.094773777367358,75.4,0.108500176858888
76.4,0.0677999287532718,76.4,0.129745579663084,76.4,0.109390179606715,76.4,0.0162481992779552,76.4,0.0948783469543387,76.4,0.108509769485107
77.4,0.0674971190449464,77.4,0.129718520486431,77.4,0.108992424312277,77.4,0.0162506093620739,77.4,0.094984975468873,77.4,0.10848628750266
78.4,0.0671864254987895,78.4,0.129693898285544,78.4,0.108640425103918,78.4,0.0162458164693443,78.4,0.0950794354005408,78.4,0.108433767747485
79.4,0.0669089702854392,79.4,0.129667688953696,79.4,0.108362322736766,79.4,0.0162327329432417,79.4,0.095150767691011,79.4,0.108362029192133
80.4,0.066698185966484,80.4,0.129641185377802,80.4,0.108180683804149,80.4,0.0162123845693279,80.4,0.0951932552290835,80.4,0.108283404297542
81.4,0.0665729057497908,81.4,0.129621200858234,81.4,0.108094264685288,81.4,0.0161861811836805,81.4,0.0952063216236914,81.4,0.108209476134262
82.4,0.0665362154536015,82.4,0.129619766285333,82.4,0.108091194862432,82.4,0.0161569261837687,82.4,0.0951939629938874,82.4,0.108149949139552
83.4,0.066575965430564,83.4,0.129649083114715,83.4,0.108147734894798,83.4,0.0161277400733394,83.4,0.0951631102519502,83.4,0.10810940032369
84.4,0.0666668533999372,84.4,0.129716872482475,84.4,0.108229107081685,84.4,0.016100950342409,84.4,0.0951213989766276,84.4,0.108087211723642
85.4,0.0667807360427062,85.4,0.129823557214268,85.4,0.108300192601184,85.4,0.0160788994991938,85.4,0.0950752427263977,85.4,0.108078285056809
86.4,0.0668940070025729,86.4,0.129958493937357,86.4,0.108333904105296,86.4,0.0160629502014585,86.4,0.0950284680833411,86.4,0.108076707340444
87.4,0.066993003636129,87.4,0.130103776910113,87.4,0.108313601959948,87.4,0.0160540707872558,87.4,0.0949827695858534,87.4,0.108075960495745
88.4,0.0670753362615743,88.4,0.130234474421113,88.4,0.108241615911353,88.4,0.0160526479481802,88.4,0.0949384841342657,88.4,0.10807185965536
89.4,0.0671523265302585,89.4,0.130326547111274,89.4,0.108141181686342,89.4,0.0160589958088183,89.4,0.0948965931813925,89.4,0.108065982869161
90.4,0.0672402376276068,90.4,0.130361226567739,90.4,0.108044129093831,90.4,0.0160728614313844,90.4,0.094858250483357,90.4,0.10806118650846
91.4,0.0673555127931957,91.4,0.130330029143929,91.4,0.107990272684326,91.4,0.0160936588662301,91.4,0.0948278306748804,91.4,0.108064666456519
92.4,0.0675108331482196,92.4,0.130237255994302,92.4,0.108016579110944,92.4,0.0161200032720075,92.4,0.0948106305686224,92.4,0.10808310945343
93.4,0.0677081816129779,93.4,0.130099605103372,93.4,0.108140238811836,93.4,0.0161492510298613,93.4,0.0948131461387924,93.4,0.108120367738225
94.4,0.0679404115251461,94.4,0.129941675020504,94.4,0.108366215461258,94.4,0.0161784299444242,94.4,0.0948402961918273,94.4,0.108176278707392
95.4,0.0681889375350514,95.4,0.129790759679235,95.4,0.108668517455639,95.4,0.0162035088626804,95.4,0.0948928112773151,95.4,0.10824620811836
96.4,0.068431274776155,96.4,0.129671056607642,96.4,0.109007364418523,96.4,0.0162208626839853,96.4,0.0949671737802855,96.4,0.108321712414763
97.4,0.0686446109044994,97.4,0.129599110400369,97.4,0.109328125242599,97.4,0.0162275417474995,97.4,0.0950541397988485,97.4,0.108392777075736
98.4,0.0688124323875945,98.4,0.129579027941967,98.4,0.109576344458547,98.4,0.0162222109180169,98.4,0.0951396906334834,98.4,0.108449745072877
