(R) Hippocampal formation slice 1 time (s),(R) Hippocampal formation slice 1 amplitude,(R) Hypothalamus slice 1 time (s),(R) Hypothalamus slice 1 amplitude,(R) IsocortexUD slice 1 time (s),(R) IsocortexUD slice 1 amplitude,(R) Pallidum slice 1 time (s),(R) Pallidum slice 1 amplitude,(R) Striatum slice 1 time (s),(R) Striatum slice 1 amplitude,(R) Thalamus slice 1 time (s),(R) Thalamus slice 1 amplitude
0.4,0.0511869198718781,0.4,0.145073735183126,0.4,0.0952954036732238,0.4,0.0178381987907253,0.4,0.109161869222394,0.4,0.108730780963122
1.4,0.0516053030480044,1.4,0.145154932289478,1.4,0.0960860212572931,1.4,0.0178978246364669,1.4,0.10917384593914,1.4,0.108764351496594
2.4,0.0519858592952363,2.4,0.145205273801917,2.4,0.096834244627314,2.4,0.0179417487699549,2.4,0.10917445725209,2.4,0.108794836814095
3.4,0.052281387728452,3.4,0.145219625058208,3.4,0.0974745925438848,3.4,0.0179680411488164,3.4,0.109168593068809,3.4,0.108821282221001
4.4,0.0524591505011315,4.4,0.145197544291081,4.4,0.0979670724926388,4.4,0.0179773842553638,4.4,0.109162462337612,4.4,0.108845480449393
5.4,0.0525057930667726,5.4,0.145146107568792,5.4,0.0983002535505601,5.4,0.0179728922333204,5.4,0.109161784538674,5.4,0.108871086358376
6.4,0.0524318326899242,6.4,0.145075824347237,6.4,0.0984899463980661,6.4,0.0179591414842712,6.4,0.109169102868281,6.4,0.108902342799915
7.4,0.0522665416925779,7.4,0.145000086361424,7.4,0.0985736862268689,7.4,0.0179411390647606,7.4,0.109186023490267,7.4,0.108943768881828
8.4,0.052052105200373,8.4,0.144934284873518,8.4,0.0985992710649073,8.4,0.0179236607558052,8.4,0.109211320423665,8.4,0.108997128841588
9.4,0.0518360033260181,9.4,0.144892643928855,9.4,0.0986140449798118,9.4,0.0179101645200844,9.4,0.109243663075015,9.4,0.109060611471029
10.4,0.0516617120915199,10.4,0.144886556090829,10.4,0.0986538251212017,10.4,0.0179025220194817,10.4,0.109279287654207,10.4,0.109130761261856
11.4,0.0515601260225879,11.4,0.144923290685726,11.4,0.0987370229682102,11.4,0.0179016063332187,11.4,0.109316193204475,11.4,0.109201453982943
12.4,0.0515449930638301,12.4,0.145006469464335,12.4,0.0988628823203953,12.4,0.0179067068627803,12.4,0.109352608434103,12.4,0.10926695358883
13.4,0.0516133644849153,13.4,0.145133516267949,13.4,0.0990152564380083,13.4,0.0179167339087081,13.4,0.10938683079352,13.4,0.109321881217745
14.4,0.0517469332449647,14.4,0.145296142611361,14.4,0.0991695483499434,14.4,0.0179302045970876,14.4,0.109417990817744,14.4,0.109362955790279
15.4,0.0519194406162374,15.4,0.145479379119166,15.4,0.0992991479191276,15.4,0.0179456905359792,15.4,0.109445795058531,15.4,0.109390453945664
16.4,0.0520994717654104,16.4,0.145664889959008,16.4,0.0993840935106349,16.4,0.0179615918163622,16.4,0.109469920731106,16.4,0.109406670527524
17.4,0.0522593592723812,17.4,0.145831593719715,17.4,0.0994134034689381,17.4,0.0179759451680354,17.4,0.109489988379094,17.4,0.109415032290725
18.4,0.0523794313653822,18.4,0.145958590438267,18.4,0.0993899003114645,18.4,0.0179868926008285,18.4,0.109504611674837,18.4,0.109418728698226
19.4,0.0524498559866994,19.4,0.146028955336603,19.4,0.099324962896107,19.4,0.0179919115344766,19.4,0.109513047348302,19.4,0.109417399194231
20.4,0.0524704930988163,20.4,0.146031925885437,20.4,0.0992367915993422,20.4,0.0179886805713405,20.4,0.109514768122928,20.4,0.109410179406984
21.4,0.0524475075224168,21.4,0.145965800469406,21.4,0.0991450690617679,21.4,0.0179754421960074,21.4,0.109509581937857,21.4,0.109391976859763
22.4,0.0523952886089722,22.4,0.145836500853863,22.4,0.0990675215193899,22.4,0.0179511251452013,22.4,0.109498000670032,22.4,0.109356714479043
23.4,0.0523281851847868,23.4,0.14565946363356,23.4,0.0990140643838977,23.4,0.0179166526817602,23.4,0.109481199096629,23.4,0.109298865859269
24.4,0.0522606902937439,24.4,0.145455556131072,24.4,0.0989869375523179,24.4,0.0178745160867534,24.4,0.109459700490532,24.4,0.109214344008154
25.4,0.0522042340222298,25.4,0.145247200065126,25.4,0.0989823400694503,25.4,0.0178291100537545,25.4,0.10943435002073,25.4,0.109103819592721
26.4,0.0521685085086063,26.4,0.14505690665525,26.4,0.0989910099615329,26.4,0.0177856584318958,26.4,0.109404884123434,26.4,0.108971595703307
27.4,0.0521581371002564,27.4,0.144902128974246,27.4,0.0990024416248715,27.4,0.0177500067018116,27.4,0.109371245093899,27.4,0.108827785531703
28.4,0.0521740438487691,28.4,0.144791706736809,28.4,0.0990049015630406,28.4,0.0177264591146449,28.4,0.109331716282945,28.4,0.108685451504179
29.4,0.0522148878595022,29.4,0.144727303386851,29.4,0.0989931956765992,29.4,0.017717384103783,29.4,0.109285851716842,29.4,0.108559872005534
30.4,0.0522760721753907,30.4,0.144703307286255,30.4,0.0989661771416621,30.4,0.0177225306336621,30.4,0.109234061588757,30.4,0.108466456724342
31.4,0.0523496623797601,31.4,0.144708858505962,31.4,0.098928510336173,31.4,0.0177389152998815,31.4,0.109177830645494,31.4,0.1084186390491
32.4,0.0524268811718141,32.4,0.144730737660527,32.4,0.0988908293071219,32.4,0.0177610443212425,32.4,0.10912023931813,32.4,0.108424203573374
33.4,0.0524974249832057,33.4,0.144756097399885,33.4,0.0988662267009868,33.4,0.0177824716626207,33.4,0.10906679365947,33.4,0.108485677792159
34.4,0.0525524023766552,34.4,0.144775904462968,34.4,0.0988685309230735,34.4,0.0177978243398658,34.4,0.109023541821443,34.4,0.108598704075858
35.4,0.0525838400353213,35.4,0.144784852664224,35.4,0.0989102716941293,35.4,0.0178031456747481,35.4,0.108996020923479,35.4,0.108750892902186
36.4,0.0525901546120235,36.4,0.144782107044888,36.4,0.0989997675881556,36.4,0.0177973244139343,36.4,0.108989074793301,36.4,0.108926429475074
37.4,0.0525733762145042,37.4,0.144769991280298,37.4,0.099139392732973,37.4,0.0177825322652152,37.4,0.109005251141263,37.4,0.109104998429598
38.4,0.0525407953913487,38.4,0.144753380487386,38.4,0.0993241541242416,38.4,0.0177638810761834,38.4,0.109045865822867,38.4,0.109267361862196
39.4,0.0525034824989436,39.4,0.144736507251715,39.4,0.0995406167757832,39.4,0.0177484149788341,39.4,0.109107999707008,39.4,0.109393214259035
40.4,0.0524719313965793,40.4,0.144723563376806,40.4,0.0997696853048704,40.4,0.0177431337199031,40.4,0.109187782757764,40.4,0.109470763229146
41.4,0.0524573768227404,41.4,0.144717238015474,41.4,0.0999878480778895,41.4,0.017753848240726,41.4,0.109279842043097,41.4,0.109493751826576
42.4,0.0524656692122928,42.4,0.144717746767474,42.4,0.100171695610278,42.4,0.0177841632568283,42.4,0.109378012452878,42.4,0.109464613256018
43.4,0.0524976543862404,43.4,0.144724375194238,43.4,0.100301641976886,43.4,0.0178340790488426,43.4,0.109475112158546,43.4,0.109393058679178
44.4,0.0525484804055023,44.4,0.144735944873996,44.4,0.100362975310594,44.4,0.0179001718020788,44.4,0.109565080238558,44.4,0.109295682820688
45.4,0.0526085436055389,45.4,0.144753814416148,45.4,0.100349475042893,45.4,0.0179762074235785,45.4,0.109641746997482,45.4,0.109191126459202
46.4,0.0526659117224184,46.4,0.14477874627804,46.4,0.100264984900902,46.4,0.018053921280462,46.4,0.109698460526425,46.4,0.109097579412897
47.4,0.0527081453793665,47.4,0.14481215804068,47.4,0.100123377826517,47.4,0.018124814762161,47.4,0.109729505007122,47.4,0.109029113504391
48.4,0.0527268423787231,48.4,0.14485652368493,48.4,0.0999446266691537,48.4,0.0181811086276973,48.4,0.109730757045282,48.4,0.108993110402628
49.4,0.0527174130005267,49.4,0.144912844643932,49.4,0.0997543173004454,49.4,0.0182167713442682,49.4,0.109700283871005,49.4,0.108988733151
50.4,0.0526809283671399,50.4,0.144979497415141,50.4,0.0995773383774793,50.4,0.0182284786163315,50.4,0.109640017277341,50.4,0.109007762202408
51.4,0.0526239308554028,51.4,0.14505234999909,51.4,0.0994346222693065,51.4,0.0182153685179017,51.4,0.109553919932196,51.4,0.109036854040112
52.4,0.0525567968235613,52.4,0.145125788072835,52.4,0.0993425651108037,52.4,0.0181797366329477,52.4,0.109450158181575,52.4,0.10906239260875
53.4,0.0524896134293981,53.4,0.145192188863235,53.4,0.0993071693052116,53.4,0.018125956387897,53.4,0.109338967989611,53.4,0.109071956889619
54.4,0.0524330860192349,54.4,0.145243407847072,54.4,0.0993268858091512,54.4,0.0180599304581878,54.4,0.109231897160156,54.4,0.109057631030696
55.4,0.0523940042850378,55.4,0.145274290172671,55.4,0.099393258289197,55.4,0.0179884968928249,55.4,0.109140142001196,55.4,0.10901894879677
56.4,0.0523765935329099,56.4,0.14528132701789,56.4,0.099491768233125,56.4,0.017918525954467,56.4,0.10907121645375,56.4,0.108961406583223
57.4,0.0523826158559642,57.4,0.145266513449678,57.4,0.099606821322443,57.4,0.0178564166926698,57.4,0.109028805013795,57.4,0.108896276286175
58.4,0.0524111203409516,58.4,0.145235856614393,58.4,0.09972230395197,58.4,0.0178074699530929,58.4,0.109012430398685,58.4,0.108836213061751
59.4,0.0524585657977787,59.4,0.145197216254679,59.4,0.0998258985432526,59.4,0.0177751580684683,59.4,0.109017193059877,59.4,0.108793903818582
60.4,0.0525235556077586,60.4,0.145160684719846,60.4,0.099909953585189,60.4,0.0177609805215472,60.4,0.109036120910496,60.4,0.108780183719359
61.4,0.0526040925170094,61.4,0.145135538375217,61.4,0.099970247396372,61.4,0.0177644990204313,61.4,0.109062036634767,61.4,0.108799216133012
