(R) Hippocampal formation slice 1 time (s),(R) Hippocampal formation slice 1 amplitude,(R) Hypothalamus slice 1 time (s),(R) Hypothalamus slice 1 amplitude,(R) IsocortexUD slice 1 time (s),(R) IsocortexUD slice 1 amplitude,(R) Pallidum slice 1 time (s),(R) Pallidum slice 1 amplitude,(R) Striatum slice 1 time (s),(R) Striatum slice 1 amplitude,(R) Thalamus slice 1 time (s),(R) Thalamus slice 1 amplitude
0.4,0.066475289722786,0.4,0.177747997915823,0.4,0.104828949781296,0.4,0.0436928699073763,0.4,0.352453594451816,0.4,0.220757026522202
1.4,0.0699864622849926,1.4,0.175222690608288,1.4,0.110218904131845,1.4,0.0451296755108347,1.4,0.362738851508569,1.4,0.223451870351646
2.4,0.0730534033813459,2.4,0.17319775436842,2.4,0.115066671759955,2.4,0.0464594554494119,2.4,0.372309236792997,2.4,0.225984689975383
3.4,0.0754531537074087,3.4,0.171761685279526,3.4,0.118979621733194,3.4,0.0475667283147038,3.4,0.380359169828933,3.4,0.228123643907445
4.4,0.0770624078007029,4.4,0.170913616183117,4.4,0.121697606807208,4.4,0.0483666682367677,4.4,0.38632115982654,4.4,0.229691647074676
5.4,0.0778704436815599,5.4,0.170572263213504,5.4,0.123128585529398,5.4,0.0488241236561336,5.4,0.389938176362659,5.4,0.230583500718462
6.4,0.0779704790329152,6.4,0.170598481906968,6.4,0.123362443671344,6.4,0.0489492145959106,6.4,0.391271515294548,6.4,0.230798034772903
7.4,0.0775378016593971,7.4,0.170832244359542,7.4,0.122646455213149,7.4,0.0487994326804598,7.4,0.39066880407832,7.4,0.230428584031856
8.4,0.0767895812750101,8.4,0.17112419729569,8.4,0.121334915255738,8.4,0.0484619903356614,8.4,0.388670537163266,8.4,0.2296569425246
9.4,0.0759446769052861,9.4,0.171359197900209,9.4,0.119823674121345,9.4,0.0480390153596779,9.4,0.385903407688573,9.4,0.228711521955265
10.4,0.0751891258224675,10.4,0.171474552632627,10.4,0.11847628604276,10.4,0.0476280802387424,10.4,0.382977425433455,10.4,0.227844552145869
11.4,0.0746472084228566,11.4,0.171455339792594,11.4,0.117565081726501,11.4,0.0473070489051495,11.4,0.380374099411915,11.4,0.227265575323978
