(R) Hippocampal formation slice 1 time (s),(R) Hippocampal formation slice 1 amplitude,(R) Hypothalamus slice 1 time (s),(R) Hypothalamus slice 1 amplitude,(R) IsocortexUD slice 1 time (s),(R) IsocortexUD slice 1 amplitude,(R) Pallidum slice 1 time (s),(R) Pallidum slice 1 amplitude,(R) Striatum slice 1 time (s),(R) Striatum slice 1 amplitude,(R) Thalamus slice 1 time (s),(R) Thalamus slice 1 amplitude
0.4,0.041767234486523,0.4,0.139372091329784,0.4,0.100372794530937,0.4,0.0159401802581263,0.4,0.0979844821061977,0.4,0.123176373700248
1.4,0.0437702672294851,1.4,0.139895995658142,1.4,0.103897105949447,1.4,0.0160080284068817,1.4,0.0988250857325433,1.4,0.122726013459381
2.4,0.0456144196521259,2.4,0.140380486441234,2.4,0.107143459660356,2.4,0.0160633586616832,2.4,0.0995577457446879,2.4,0.122407136493974
3.4,0.0471804241769164,3.4,0.140774232630743,3.4,0.109883830213325,3.4,0.0161013130196477,3.4,0.100137990902562,3.4,0.122244620480643
4.4,0.0483902950981082,4.4,0.141040611737897,4.4,0.111967395979128,4.4,0.0161199977485411,4.4,0.100542020988164,4.4,0.122235129892602
5.4,0.0492166115855041,5.4,0.141165336488114,5.4,0.11334013379207,5.4,0.0161209042889499,5.4,0.100767972678866,5.4,0.122353425495012
6.4,0.0496824101484991,6.4,0.141157084076148,6.4,0.114045275041961,6.4,0.0161084366858773,6.4,0.100835959434465,6.4,0.122557309687887
7.4,0.0498510318479488,7.4,0.141047623350752,7.4,0.114204599144692,7.4,0.0160891185024088,7.4,0.10078503418848,7.4,0.122801964159526
8.4,0.0498099237434403,8.4,0.140881887725552,8.4,0.113989250853949,8.4,0.0160695242124367,8.4,0.100662035564687,8.4,0.123046020550739
9.4,0.0496528710587148,9.4,0.140712408648405,9.4,0.11358407109609,9.4,0.016055176144863,9.4,0.100515820516633,9.4,0.123262505909135
10.4,0.0494646560050808,10.4,0.140586106244807,10.4,0.113154421845148,10.4,0.0160490515262011,10.4,0.100389532204648,10.4,0.123443063510495
11.4,0.0493065545509826,11.4,0.140538861613073,11.4,0.112818176704308,11.4,0.0160513170258311,11.4,0.100312744731467,11.4,0.123591763169751
12.4,0.0492133979627503,12.4,0.1405880724923,12.4,0.112633968960283,12.4,0.0160588124950447,12.4,0.100299859891681,12.4,0.123721896247113
13.4,0.0491939076571981,13.4,0.140730442685217,13.4,0.112605606214194,13.4,0.0160667931748428,13.4,0.100350200727581,13.4,0.123850837801928
14.4,0.0492366088789361,14.4,0.140945169980503,14.4,0.112690832409151,14.4,0.016069947037761,14.4,0.10045098734928,14.4,0.123989906487073
15.4,0.0493182867498426,15.4,0.14119945435053,15.4,0.112819995074247,15.4,0.0160642668489201,15.4,0.100580893735155,15.4,0.124139388387597
16.4,0.0494126519308222,16.4,0.14145441618018,16.4,0.112919441641704,16.4,0.0160474230112687,16.4,0.100717671001473,16.4,0.124289442050139
17.4,0.0494970416982501,17.4,0.141671570543259,17.4,0.112931091299438,17.4,0.0160207094576027,17.4,0.100841790304582,17.4,0.124420268506667
18.4,0.0495557232086573,18.4,0.14182279706864,18.4,0.112825207203397,18.4,0.0159879430165253,18.4,0.100939534740364,18.4,0.124509166396953
19.4,0.0495812668584797,19.4,0.141892519557862,19.4,0.112600546192869,19.4,0.0159548079516133,19.4,0.101005148939287,19.4,0.124538189204242
20.4,0.0495721286122058,20.4,0.141878648569157,20.4,0.112286408494201,20.4,0.0159275021346771,20.4,0.101039084090369,20.4,0.124497929672582
21.4,0.0495314348124159,21.4,0.141793042909687,21.4,0.111932242602581,21.4,0.0159113463678328,21.4,0.101045884565837,21.4,0.124395267875698
22.4,0.0494633920397699,22.4,0.141657294268806,22.4,0.111592847379853,22.4,0.0159091104680395,22.4,0.10103280118847,22.4,0.124249145766404
23.4,0.0493734706222246,23.4,0.141499163146373,23.4,0.111317649833549,23.4,0.0159203873803138,23.4,0.101005065989631,23.4,0.12408838855604
24.4,0.0492657505909652,24.4,0.141345672654654,24.4,0.111142485085991,24.4,0.015941833904403,24.4,0.100965459223441,24.4,0.123946584313466
25.4,0.0491448930123544,25.4,0.141219269773442,25.4,0.111081757965643,25.4,0.0159679218640147,25.4,0.100914641045889,25.4,0.123855648540588
26.4,0.0490162399029615,26.4,0.141134951264464,26.4,0.111128510903447,26.4,0.0159918153258342,26.4,0.100851848122003,26.4,0.123837351409496
27.4,0.0488868657256662,27.4,0.141095346845261,27.4,0.111256439172189,27.4,0.0160075070066093,27.4,0.100775612164076,27.4,0.123900521265818
28.4,0.0487649925221428,28.4,0.141094231754089,28.4,0.111430003125577,28.4,0.0160106611029758,28.4,0.10068809770876,28.4,0.124043186051721
