(R) Hippocampal formation slice 1 time (s),(R) Hippocampal formation slice 1 amplitude,(R) Hypothalamus slice 1 time (s),(R) Hypothalamus slice 1 amplitude,(R) IsocortexUD slice 1 time (s),(R) IsocortexUD slice 1 amplitude,(R) Pallidum slice 1 time (s),(R) Pallidum slice 1 amplitude,(R) Striatum slice 1 time (s),(R) Striatum slice 1 amplitude,(R) Thalamus slice 1 time (s),(R) Thalamus slice 1 amplitude
0.4,0.0635357362581305,0.4,0.151945048367269,0.4,0.0995794164152861,0.4,0.0162942321022097,0.4,0.111283466387508,0.4,0.120119942438232
1.4,0.0654782573320491,1.4,0.152242932581786,1.4,0.10050549273445,1.4,0.0163301162776395,1.4,0.111627628307163,1.4,0.121256690496312
2.4,0.0671893769324397,2.4,0.152497063310959,2.4,0.101420797828143,2.4,0.0163470056258618,2.4,0.111970129882493,2.4,0.12227112722904
3.4,0.0685295995452558,3.4,0.152682229147578,3.4,0.102233482310156,3.4,0.0163418504791806,3.4,0.112293481802592,3.4,0.123086538338638
4.4,0.0694197490516154,4.4,0.152784786493208,4.4,0.102876350403414,4.4,0.0163156898793356,4.4,0.11258070988183,4.4,0.123659676268712
5.4,0.0698461388170266,5.4,0.15280508117624,5.4,0.103314789080351,5.4,0.0162730644366734,5.4,0.112817323606908,5.4,0.123983997310028
6.4,0.069863933681997,6.4,0.15275756704068,6.4,0.103550466997935,6.4,0.0162215727329145,6.4,0.112994223144161,6.4,0.124089335461516
7.4,0.0695709488732105,7.4,0.15266529231264,7.4,0.103614823584554,7.4,0.016169785843909,7.4,0.113106979031701,7.4,0.124029869245909
8.4,0.0690935707591137,8.4,0.152556159895993,8.4,0.103555521411204,8.4,0.016125302082583,8.4,0.113158420200983,8.4,0.123873703085685
9.4,0.0685566509693364,9.4,0.152455654478715,9.4,0.103429654508076,9.4,0.0160936671285441,9.4,0.113156802223994,9.4,0.123689165909905
10.4,0.0680625499475666,10.4,0.152381640929041,10.4,0.103283025568924,10.4,0.0160772582710195,10.4,0.113114178516231,10.4,0.123531264402396
11.4,0.0676790951542537,11.4,0.152343584847162,11.4,0.103145132380407,11.4,0.0160757491082745,11.4,0.113044888325294,11.4,0.123435499965627
12.4,0.0674396055093151,12.4,0.152340444287644,12.4,0.103030931193222,12.4,0.0160859174544799,12.4,0.112963167495733,12.4,0.123414892628949
13.4,0.0673437647853384,13.4,0.152363131409729,13.4,0.102939372763659,13.4,0.0161035831460955,13.4,0.112880402869911,13.4,0.123462454515376
14.4,0.0673683315309044,14.4,0.152398418181432,14.4,0.102857404862958,14.4,0.0161244486135675,14.4,0.112803933727496,14.4,0.123554348436978
15.4,0.067481589844271,15.4,0.152431628284439,15.4,0.102777145016729,15.4,0.0161450936964701,15.4,0.112736886123279,15.4,0.123659859190567
16.4,0.0676507361721123,16.4,0.152451454954345,16.4,0.102690351635561,16.4,0.0161635243931288,16.4,0.112677646163557,16.4,0.123748895099597
17.4,0.0678501277142383,17.4,0.152451821063122,17.4,0.102599655913697,17.4,0.0161793729142377,17.4,0.112623178169307,17.4,0.123798000634414
18.4,0.0680621376276356,18.4,0.152433447559685,18.4,0.102518781005118,18.4,0.0161930542558638,18.4,0.11256940852487,18.4,0.123796413051734
19.4,0.0682783984861027,19.4,0.152402731522885,19.4,0.102465390495845,19.4,0.0162057891541553,19.4,0.112513927898721,19.4,0.123744109591996
20.4,0.0684943172558424,20.4,0.152370110013592,20.4,0.102458837975596,20.4,0.0162187701615643,20.4,0.112456651131934,20.4,0.123653701864698
21.4,0.0687038417414031,21.4,0.152347994092322,21.4,0.10251078584414,21.4,0.0162323668895995,21.4,0.112400571670664,21.4,0.123545421011157
22.4,0.0689001620750289,22.4,0.152347759617317,22.4,0.102622261577121,22.4,0.0162465360798347,22.4,0.112351085998278,22.4,0.123440790811693
23.4,0.0690773370137953,23.4,0.152377998438751,23.4,0.102783353138292,23.4,0.016260706647951,23.4,0.112315258258557,23.4,0.123360247226972
24.4,0.0692251617481765,24.4,0.152443204573214,24.4,0.102969040807279,24.4,0.0162737933827615,24.4,0.112297993504427,24.4,0.123318015932498
25.4,0.0693356649872221,25.4,0.152542429471028,25.4,0.103148451523123,25.4,0.0162849403278629,25.4,0.112303201621264,25.4,0.123320723299659
26.4,0.0694040805830744,26.4,0.152669957443862,26.4,0.103288217463784,26.4,0.0162935267122574,26.4,0.112329479936506,26.4,0.123363805546827
27.4,0.0694266951243896,27.4,0.152817103757262,27.4,0.103359995574089,27.4,0.0162991632027295,27.4,0.112372961450562,27.4,0.123436438332051
28.4,0.0694053534336089,28.4,0.152971455681672,28.4,0.103347113717714,28.4,0.0163016917818981,28.4,0.112423748111785,28.4,0.12352075189364
29.4,0.0693422767214983,29.4,0.153119717734733,29.4,0.103247459011485,29.4,0.0163013749686635,29.4,0.112470003425118,29.4,0.12359583886141
30.4,0.0692415385269525,30.4,0.15324915330109,30.4,0.10307315757891,30.4,0.0162984344622106,30.4,0.112500577972837,30.4,0.123642960202837
31.4,0.06910828956428,31.4,0.153348046627171,31.4,0.102849006560284,31.4,0.0162925858539922,31.4,0.112505478900805,31.4,0.123646966645118
32.4,0.0689431211475032,32.4,0.153408938204852,32.4,0.102604645758858,32.4,0.016283624778447,32.4,0.112478732506434,32.4,0.123597059264618
33.4,0.068750792775865,33.4,0.15342667051521,33.4,0.102369559273822,33.4,0.0162711778821432,33.4,0.112420360718142,33.4,0.1234908186869
34.4,0.0685388631954727,34.4,0.153401816064219,34.4,0.102171076197108,34.4,0.0162549875596736,34.4,0.112336714831235,34.4,0.123334362787931
35.4,0.0683149001754456,35.4,0.153340535086414,35.4,0.102024272466527,35.4,0.0162355996480258,35.4,0.112238813505206,35.4,0.123141963935773
36.4,0.0680938277431774,36.4,0.153253292260632,36.4,0.101933940541186,36.4,0.0162138016127501,36.4,0.11214336219239,36.4,0.122934939941843
37.4,0.067895147803695,37.4,0.15315439421466,37.4,0.101897127775615,37.4,0.0161909447208758,37.4,0.11206540968892,37.4,0.12273797876843
38.4,0.0677356580011734,38.4,0.153059621993903,38.4,0.101901391655652,38.4,0.0161691661938401,38.4,0.112019881479159,38.4,0.122575161771846
39.4,0.0676274370033253,39.4,0.152984214991995,39.4,0.101930268417716,39.4,0.0161506123421806,39.4,0.11201494759025,39.4,0.122469226722025
40.4,0.067583368788801,40.4,0.152939862110712,40.4,0.101973634560206,40.4,0.0161372628152433,40.4,0.11205191246362,40.4,0.122436547427779
41.4,0.0676017927487271,41.4,0.152931616026395,41.4,0.102022466805681,41.4,0.0161310795605962,41.4,0.112123231712193,41.4,0.122484247709246
42.4,0.0676733404277342,42.4,0.152957699614114,42.4,0.102074450405228,42.4,0.0161332897302764,42.4,0.112214296664975,42.4,0.122608817752922
43.4,0.0677792479364691,43.4,0.15300905790077,43.4,0.102135394761567,43.4,0.0161449185616174,43.4,0.112306155520703,43.4,0.122794599611492
44.4,0.0678928229272314,44.4,0.153069598474902,44.4,0.102209445493037,44.4,0.016166118164585,44.4,0.112378803618034,44.4,0.123019350824993
45.4,0.0679883297475584,45.4,0.153120194300629,45.4,0.102302206799293,45.4,0.0161962726814615,45.4,0.112415499244931,45.4,0.123254924312885
46.4,0.0680465667923892,46.4,0.153143621260674,46.4,0.10241836451647,46.4,0.0162335547314343,46.4,0.112407483857539,46.4,0.123473293989836
47.4,0.0680579249297221,47.4,0.153128331720905,47.4,0.102555139524971,47.4,0.0162752408650919,47.4,0.112356016409423,47.4,0.123648823011258
48.4,0.0680244071756639,48.4,0.153069449651477,48.4,0.102700868916988,48.4,0.0163175153435147,48.4,0.112271526274813,48.4,0.123763374933822
49.4,0.0679610283419541,49.4,0.152974190424785,49.4,0.102840746578373,49.4,0.0163556557659212,49.4,0.112172479298059,49.4,0.123810141461524
50.4,0.0678969055693528,50.4,0.152858928287481,50.4,0.102958258059487,50.4,0.0163845562091514,50.4,0.112082684964085,50.4,0.123792133037242
51.4,0.0678660340406583,51.4,0.152746642245409,51.4,0.103035634043501,51.4,0.0163993926209201,51.4,0.11202479917624,51.4,0.123721609701814
52.4,0.0679017826484803,52.4,0.152662350187343,52.4,0.103063113391853,52.4,0.0163965175358465,52.4,0.112016267766469,52.4,0.123616963369091
53.4,0.0680252498191447,53.4,0.152626920322132,53.4,0.103037377212811,53.4,0.0163742475037275,53.4,0.112064498981045,53.4,0.123497059951285
54.4,0.0682406096454707,54.4,0.152651701166712,54.4,0.102963667685837,54.4,0.0163338590569183,54.4,0.112166643633414,54.4,0.123380208223817
55.4,0.0685352874272163,55.4,0.152737124771965,55.4,0.102856747436857,55.4,0.0162790422785164,55.4,0.11230882506227,55.4,0.123280521467893
56.4,0.0688768368791503,56.4,0.152869985356575,56.4,0.102737866807491,56.4,0.0162161727875632,56.4,0.112468111672577,56.4,0.123207897139632
57.4,0.0692168332100034,57.4,0.153027647412963,57.4,0.102629508560102,57.4,0.0161536728975754,57.4,0.112620463281188,57.4,0.12316647838452
58.4,0.0695065750500403,58.4,0.153183361270219,58.4,0.102554241414718,58.4,0.0160998118507481,58.4,0.112743067836815,58.4,0.123157734333504
59.4,0.0696994337013632,59.4,0.153310660613012,59.4,0.102528821767998,59.4,0.0160622880585576,59.4,0.112819495857157,59.4,0.123179289016495
60.4,0.0697621794843324,60.4,0.15338981591648,60.4,0.102557571797652,60.4,0.0160458483495599,60.4,0.112842107864369,60.4,0.1232260212824
61.4,0.0696831183443752,61.4,0.153413435266603,61.4,0.102635029201973,61.4,0.016051906365457,61.4,0.112814085738699,61.4,0.123291210881326
62.4,0.0694760880049208,62.4,0.153384629108771,62.4,0.102747334746854,62.4,0.0160779111315978,62.4,0.112746073965065,62.4,0.123367689613119
63.4,0.0691690222027404,63.4,0.153316892181792,63.4,0.102869836060206,63.4,0.0161178199829201,63.4,0.112652681177699,63.4,0.123444457990179
64.4,0.0688106163094439,64.4,0.153230605825253,64.4,0.10297747562975,64.4,0.0161635626136649,64.4,0.112550173720533,64.4,0.123510471516425
65.4,0.068449086836927,65.4,0.15314710836989,65.4,0.103047378815123,65.4,0.0162065322357279,65.4,0.112450704967562,65.4,0.123554045196683
66.4,0.0681277934652611,66.4,0.153083094492446,66.4,0.103060060825538,66.4,0.0162391602844782,66.4,0.112361748476369,66.4,0.123565546847536
67.4,0.0678773900331733,67.4,0.153047581005345,67.4,0.103008973956053,67.4,0.0162566734443048,67.4,0.112284061046252,67.4,0.123539520475138
68.4,0.0677130181650209,68.4,0.153039748197033,68.4,0.102899218874994,68.4,0.016257367885021,68.4,0.112213963609526,68.4,0.123477134026371
69.4,0.0676268307198011,69.4,0.15305079578168,69.4,0.10274336975487,69.4,0.0162430618392859,69.4,0.112145690069725,69.4,0.123383906770159
70.4,0.0675986544046666,70.4,0.153066453577135,70.4,0.102562664758945,70.4,0.0162179073586976,70.4,0.112075115643981,70.4,0.123272746481523
71.4,0.067600162894376,71.4,0.153071429624272,71.4,0.10238278759185,71.4,0.016187537642164,71.4,0.112001678767226,71.4,0.123160883144922
72.4,0.0675982102332145,72.4,0.153053263586005,72.4,0.102224177086258,72.4,0.0161576679835977,72.4,0.111929030061321,72.4,0.123065984663598
73.4,0.0675683428071644,73.4,0.153006898024303,73.4,0.102106238244632,73.4,0.0161325910965898,73.4,0.111867060309935,73.4,0.123002890756938
74.4,0.0674960606601995,74.4,0.152933640878597,74.4,0.102038006165976,74.4,0.0161149655837577,74.4,0.111827071192394,74.4,0.12298110816512
75.4,0.0673793187245681,75.4,0.152841555288164,75.4,0.102017909485388,75.4,0.0161051522481732,75.4,0.111821122269164,75.4,0.123000454360267
76.4,0.0672235719070991,76.4,0.152742198953565,76.4,0.102037097278613,76.4,0.0161019093237199,76.4,0.111856700185648,76.4,0.123054189316337
77.4,0.0670480205621182,77.4,0.15264944725399,77.4,0.102084163772115,77.4,0.0161034140210649,77.4,0.111935525681319,77.4,0.123129569149855
78.4,0.0668741591093316,78.4,0.152573569673391,78.4,0.102144673485192,78.4,0.0161075768932347,78.4,0.11205124322048,78.4,0.123208350657406
79.4,0.0667208426601334,79.4,0.152521526622588,79.4,0.102205504576564,79.4,0.0161131428887294,79.4,0.112190658884989,79.4,0.123273946414995
80.4,0.0666063299204163,80.4,0.152495160443942,80.4,0.102260696112516,80.4,0.0161196175791155,80.4,0.112334464599251,80.4,0.123312559889548
81.4,0.0665432247457041,81.4,0.152492628048254,81.4,0.102309770017618,81.4,0.0161272465754796,81.4,0.112462602909784,81.4,0.123315053707418
82.4,0.0665383640194906,82.4,0.152508747056137,82.4,0.10235539595272,82.4,0.016136515542878,82.4,0.112555728343381,82.4,0.123278904261908
83.4,0.0665962533820929,83.4,0.152539841468486,83.4,0.102406864234351,83.4,0.0161476334929895,83.4,0.112601319932804,83.4,0.123210877170558
84.4,0.066718279875957,84.4,0.152581964319126,84.4,0.102472311092586,84.4,0.0161600341695089,84.4,0.11259374738703,84.4,0.123120795805748
85.4,0.0669028706922046,85.4,0.152634783024924,85.4,0.102554953071348,85.4,0.0161718763906293,85.4,0.11253759624081,85.4,0.123022840892734
86.4,0.0671494498676753,86.4,0.152700070070859,86.4,0.102658035847698,86.4,0.0161806341836216,86.4,0.112444102979064,86.4,0.122933050410532
87.4,0.0674541562285036,87.4,0.152781338619319,87.4,0.102777158032103,87.4,0.0161831840355009,87.4,0.112328613815574,87.4,0.122865973894798
88.4,0.0678022162908912,88.4,0.152880324963772,88.4,0.102902204559124,88.4,0.0161769025409076,88.4,0.112208132340521,88.4,0.122830635539341
89.4,0.0681782557782862,89.4,0.152994769441566,89.4,0.103022347257046,89.4,0.0161601936374093,89.4,0.112098074873691,89.4,0.122833054550064
90.4,0.0685533986729123,90.4,0.153121131142206,90.4,0.103124979339073,90.4,0.0161334899301746,90.4,0.112009777470492,90.4,0.122872187110274
91.4,0.0688935209212008,91.4,0.153249286444173,91.4,0.10319748592025,91.4,0.0160988226481673,91.4,0.111949176708246,91.4,0.122938870592949
92.4,0.0691622136276618,92.4,0.153365969997175,92.4,0.103232267540009,92.4,0.0160599040147643,92.4,0.111917073199557,92.4,0.123019337650177
93.4,0.0693251796154593,93.4,0.153456865223172,93.4,0.103225214742133,93.4,0.0160215923543087,93.4,0.111909993957667,93.4,0.123095358086899
94.4,0.0693541510265194,94.4,0.153508576576687,94.4,0.103171194172213,94.4,0.0159889160765742,94.4,0.111922985635709,94.4,0.123147770414353
95.4,0.0692356717848139,95.4,0.15351239118161,95.4,0.10307075667911,95.4,0.0159659110853249,95.4,0.111951124327687,95.4,0.123160969922703
96.4,0.0689785070898255,96.4,0.153466661829192,96.4,0.102925483771272,96.4,0.0159552135720395,96.4,0.11199012803749,96.4,0.123124537884551
97.4,0.0686069298378383,97.4,0.153376987860275,97.4,0.102735775358987,97.4,0.0159574443238016,97.4,0.112037783576441,97.4,0.123037477538538
98.4,0.0681674653710129,98.4,0.153257548782608,98.4,0.102506957073344,98.4,0.0159709182256651,98.4,0.112092419030717,98.4,0.122908940159262
99.4,0.0677179661899742,99.4,0.15312689204305,99.4,0.102249558304787,99.4,0.0159923641542983,99.4,0.112152184365377,99.4,0.122759149959036
100.4,0.0673163384256755,100.4,0.153005547881586,100.4,0.101977603701118,100.4,0.016017088020144,100.4,0.112213400070375,100.4,0.122613744397917
101.4,0.0670141279881483,101.4,0.152912863120837,101.4,0.101714776674754,101.4,0.0160403260565847,101.4,0.112272297402429,101.4,0.122499581724378
102.4,0.066845279739651,102.4,0.152861590374924,102.4,0.101491323803833,102.4,0.0160578616760047,102.4,0.112323162547971,102.4,0.122441104795169
103.4,0.0668191871763035,103.4,0.152855790442074,103.4,0.101337924693265,103.4,0.0160670226859881,103.4,0.112359913884224,103.4,0.122452634976866
104.4,0.0669234807080239,104.4,0.152891078516842,104.4,0.101285353409253,104.4,0.0160665876534585,104.4,0.112378677796599,104.4,0.122536652945036
105.4,0.0671217241522527,105.4,0.152953697775869,105.4,0.101356166687736,105.4,0.016057556868864,105.4,0.112377716105992,105.4,0.122682171997574
106.4,0.0673613419692653,106.4,0.153023426513092,106.4,0.101554760428652,106.4,0.016042735489024,106.4,0.112358259971284,106.4,0.122865190018898
107.4,0.0675843535526639,107.4,0.153078503570656,107.4,0.101868284406991,107.4,0.016026100903343,107.4,0.11232453822822,107.4,0.123054798771819
108.4,0.0677400398027171,108.4,0.153099614753713,108.4,0.10226575205569,108.4,0.0160121506821984,108.4,0.11228283799778,108.4,0.123219304598548
109.4,0.0677912757064685,109.4,0.153074790225888,109.4,0.102695432700675,109.4,0.0160051035564113,109.4,0.112240624442823,109.4,0.123330727583466
110.4,0.0677264471868363,110.4,0.153000668990272,110.4,0.103097161674745,110.4,0.0160080569454511,110.4,0.112203888793169,110.4,0.123372424608352
111.4,0.0675563580538715,111.4,0.152883946572112,111.4,0.103411227028174,111.4,0.0160221368607714,111.4,0.112175304026287,111.4,0.123339562421949
112.4,0.0673104481716381,112.4,0.15273949795003,112.4,0.103586354834015,112.4,0.0160470499986844,112.4,0.112154688796432,112.4,0.123241226559489
113.4,0.0670358681886605,113.4,0.152586161508716,113.4,0.103592555712359,113.4,0.0160800466839756,113.4,0.11213924249507,113.4,0.123096440717768
