(R) Hippocampal formation slice 1 time (s),(R) Hippocampal formation slice 1 amplitude,(R) Hypothalamus slice 1 time (s),(R) Hypothalamus slice 1 amplitude,(R) IsocortexUD slice 1 time (s),(R) IsocortexUD slice 1 amplitude,(R) Pallidum slice 1 time (s),(R) Pallidum slice 1 amplitude,(R) Striatum slice 1 time (s),(R) Striatum slice 1 amplitude,(R) Thalamus slice 1 time (s),(R) Thalamus slice 1 amplitude
0.4,0.0323085061626748,0.4,0.159989562595155,0.4,0.0773488476346709,0.4,0.0212950602173881,0.4,0.165039135158479,0.4,0.133678026055146
1.4,0.0327051333836086,1.4,0.159068607669425,1.4,0.076284336675959,1.4,0.0212084234276489,1.4,0.164665491057705,1.4,0.131405026423074
2.4,0.0330487143012397,2.4,0.158265660603415,2.4,0.075340593551002,2.4,0.0211034715899863,2.4,0.164220265119771,2.4,0.129435822810846
3.4,0.0333165972218761,3.4,0.157628485378396,3.4,0.0745886883812948,3.4,0.0209868688953201,3.4,0.163753303441764,3.4,0.127880082823308
4.4,0.0334977067394065,4.4,0.157183883499102,4.4,0.074069916471633,4.4,0.0208694482616466,4.4,0.16332466356432,4.4,0.126781496840596
5.4,0.0335935024817856,5.4,0.156936810280196,5.4,0.0737936909208491,5.4,0.0207651709095666,5.4,0.162991447470208,5.4,0.126117036102351
6.4,0.0336161889058573,6.4,0.156873140490138,6.4,0.0737383481692443,6.4,0.0206872803041154,6.4,0.162793676949413,6.4,0.125811433420379
7.4,0.0335861072006133,7.4,0.156963622553834,7.4,0.0738588987313427,7.4,0.0206462862302963,7.4,0.162746944886938,7.4,0.12576122134285
8.4,0.0335268713642138,8.4,0.157169773289254,8.4,0.0740964043734475,8.4,0.0206474227928331,8.4,0.162842071037517,8.4,0.125857852226165
9.4,0.0334612747467353,9.4,0.157450449809955,9.4,0.0743877238115973,9.4,0.0206892011493316,9.4,0.163038139631777,9.4,0.126008105488483
10.4,0.0334065774822185,10.4,0.157763982997291,10.4,0.0746760094191539,10.4,0.0207632217261144,10.4,0.16327961279572,10.4,0.126145478010875
11.4,0.0333734986143085,11.4,0.158074538937625,11.4,0.0749142385809167,11.4,0.0208562283197098,11.4,0.163498643801218,11.4,0.126233940265577
12.4,0.0333645879740441,12.4,0.158351642001859,12.4,0.0750750060793646,12.4,0.0209530446261753,12.4,0.163640769847858,12.4,0.126267954242296
13.4,0.0333758081738863,13.4,0.158573721626038,13.4,0.0751467393583317,13.4,0.0210387888812596,13.4,0.163674058598402,13.4,0.126263534941439
14.4,0.0333971646885787,14.4,0.158721021949551,14.4,0.075128008125059,14.4,0.0211015539916392,14.4,0.163586646961089,14.4,0.126233298828881
15.4,0.0334178415436516,15.4,0.158784058618425,15.4,0.075032409455323,15.4,0.0211350762471605,15.4,0.163403208459239,15.4,0.126195192379304
16.4,0.033427397775515,16.4,0.158760707790452,16.4,0.0748805582565386,16.4,0.0211389700442084,16.4,0.163171901643474,16.4,0.126164211482626
17.4,0.0334191450509183,17.4,0.158655463116067,17.4,0.0746961935811664,17.4,0.0211177692684908,17.4,0.162955192009051,17.4,0.126142513720065
18.4,0.0333899718975985,18.4,0.158481824658038,18.4,0.0745050857950066,18.4,0.0210799199398683,18.4,0.162812522454044,18.4,0.126127453767878
19.4,0.0333424509251565,19.4,0.158261038786976,19.4,0.0743316530387858,19.4,0.0210350514810291,19.4,0.16278685535115,19.4,0.126118661931391
20.4,0.0332829439849181,20.4,0.158019937814939,20.4,0.0741964748185761,20.4,0.0209919893202473,20.4,0.162897896272799,20.4,0.126112133462539
21.4,0.0332200349710747,21.4,0.157787265815154,21.4,0.074114351271484,21.4,0.0209568764295402,21.4,0.163124663599251,21.4,0.126104396684319
22.4,0.033161952470392,22.4,0.157590353467832,22.4,0.0740902517909256,22.4,0.0209311384971343,22.4,0.163418331208988,22.4,0.12608988456956
23.4,0.0331157448135337,23.4,0.157450918496126,23.4,0.0741217199094305,23.4,0.0209132468474088,23.4,0.163710160337525,23.4,0.126061515600078
24.4,0.0330842096949477,24.4,0.157380010705742,24.4,0.074195313200714,24.4,0.0208979357111042,24.4,0.163922025237221,24.4,0.126008259840531
25.4,0.0330665458793003,25.4,0.157373077528887,25.4,0.074290272798218,25.4,0.0208796202741567,25.4,0.163984115455898,25.4,0.125910548901623
26.4,0.0330588444591891,26.4,0.157416550283799,26.4,0.0743833108747867,26.4,0.020853250281699,26.4,0.163857248975944,26.4,0.125754706261197
27.4,0.0330540703917678,27.4,0.1574876791176,27.4,0.0744526906849727,27.4,0.0208162084229133,27.4,0.163538449563068,27.4,0.125535157134071
28.4,0.0330456984463347,28.4,0.157560862932715,28.4,0.0744828117417132,28.4,0.0207699380295551,28.4,0.163066550088743,28.4,0.125258439308551
29.4,0.0330278229923024,29.4,0.157616539048774,29.4,0.074469925143901,29.4,0.0207196341288853,29.4,0.16251724557749,29.4,0.12495613564212
30.4,0.0329992051423282,30.4,0.157643193515956,30.4,0.074421285773255,30.4,0.0206728382276489,30.4,0.161987902792687,30.4,0.124672724905161
31.4,0.0329616948763613,31.4,0.157644130772655,31.4,0.0743560101722872,31.4,0.0206379485523507,31.4,0.16157721413607,31.4,0.124468664157178
32.4,0.0329208138964521,32.4,0.157634814785738,32.4,0.0743010471909528,32.4,0.0206224231508721,32.4,0.161368627725064,32.4,0.12440723816828
33.4,0.0328856395152897,33.4,0.157639910862424,33.4,0.0742828458214183,33.4,0.0206305003123857,33.4,0.161409449612688,33.4,0.124539785949099
34.4,0.032865078082441,34.4,0.157684389519306,34.4,0.0743217743217463,34.4,0.0206625047266366,34.4,0.161699582624282,34.4,0.124890191228498
35.4,0.0328669555829619,35.4,0.157786526184444,35.4,0.074426832791245,35.4,0.0207132740589559,35.4,0.162193575930586,35.4,0.125446044326923
36.4,0.0328946478667173,36.4,0.15795170093461,36.4,0.0745917464722099,36.4,0.0207743114035587,36.4,0.162809189049686,36.4,0.126157477618612
37.4,0.0329460932313534,37.4,0.158169442959977,37.4,0.0747960854354869,37.4,0.0208355013136935,37.4,0.163439389678543,37.4,0.126941491563622
38.4,0.0330145857571345,38.4,0.158415308326623,38.4,0.0750104144164853,38.4,0.0208869960882073,38.4,0.163981094979408,38.4,0.127698702306791
39.4,0.0330887067746839,39.4,0.158655974745448,39.4,0.0752019463553181,39.4,0.0209219756930674,39.4,0.164352144546828,39.4,0.128330790804508
40.4,0.0331564137779974,40.4,0.158856801285235,40.4,0.075341297946537,40.4,0.0209380925888087,40.4,0.164506914653359,40.4,0.128760667472613
41.4,0.0332061428665666,41.4,0.158991198126899,41.4,0.0754098798440369,41.4,0.0209379644644708,41.4,0.164446872977297,41.4,0.128948992218162
42.4,0.0332302628312712,42.4,0.159048182671885,42.4,0.0754027515991732,42.4,0.0209286257102272,42.4,0.164218136949821,42.4,0.128900435069463
43.4,0.0332280621855737,43.4,0.159032718943239,43.4,0.0753294273119371,43.4,0.0209204621424452,43.4,0.163902759598675,43.4,0.128666645212637
44.4,0.0332036067946763,44.4,0.158966939388674,44.4,0.0752105355693502,44.4,0.0209234204966297,44.4,0.163598111972066,44.4,0.128329138002841
45.4,0.0331674912060858,45.4,0.158880024710121,45.4,0.0750725474473612,45.4,0.0209459931872742,45.4,0.16339454321829,45.4,0.127980727283381
46.4,0.0331329930036932,46.4,0.158801980843888,46.4,0.0749402423874252,46.4,0.0209918127876513,46.4,0.163357389424412,46.4,0.127704362991076
47.4,0.0331131620357164,47.4,0.158754439162727,47.4,0.074834190918973,47.4,0.021059067829441,47.4,0.163518612041858,47.4,0.127561702338427
48.4,0.0331172822229069,48.4,0.1587446280116,48.4,0.0747646533646269,48.4,0.0211405435795951,48.4,0.163864596596087,48.4,0.127573694885845
49.4,0.0331494254630057,49.4,0.158763099873378,49.4,0.0747330701899519,49.4,0.0212246876778466,49.4,0.164343211106729,49.4,0.127720685174115
50.4,0.033206203835616,50.4,0.158787183684103,50.4,0.0747303031314494,50.4,0.0212982001015156,50.4,0.164873152175694,50.4,0.127950048260608
51.4,0.0332770198855315,51.4,0.158788051319152,51.4,0.07474197072165,51.4,0.0213480847799848,51.4,0.165361822550191,51.4,0.12818850577964
52.4,0.033347684488418,52.4,0.158739963760563,52.4,0.0747538202114721,52.4,0.0213653969425775,52.4,0.165720414936094,52.4,0.12836242489732
53.4,0.0334017823735143,53.4,0.158625437250615,53.4,0.0747489139413192,53.4,0.021345578280191,53.4,0.165876835597454,53.4,0.128409842854053
54.4,0.0334249209026939,54.4,0.158445579630108,54.4,0.074717824326842,54.4,0.0212903536224367,54.4,0.165795600822742,54.4,0.12829937555508
55.4,0.0334090503283331,55.4,0.158221521664884,55.4,0.0746596119296785,55.4,0.0212071948380205,55.4,0.165479218562849,55.4,0.128035177173796
56.4,0.0333509208387721,56.4,0.157977192005311,56.4,0.0745629643809774,56.4,0.0211063441322812,56.4,0.164958093200362,56.4,0.12763983320859
57.4,0.0332571943846569,57.4,0.157753687687916,57.4,0.074434628172358,57.4,0.0210014035000285,57.4,0.164304208189806,57.4,0.127172300528758
58.4,0.0331406285546705,58.4,0.157588440339004,58.4,0.0742845822535464,58.4,0.0209050793864747,58.4,0.163605433563294,58.4,0.12669668769936
59.4,0.033018762692837,59.4,0.15751135324863,59.4,0.0741301054329673,59.4,0.0208288366617348,59.4,0.162959079578533,59.4,0.12628005238371
60.4,0.0329101379533857,60.4,0.157539782869791,60.4,0.073992237899029,60.4,0.0207795976370474,60.4,0.162452146391439,60.4,0.125972406839347
61.4,0.0328312795456607,61.4,0.157674191388351,61.4,0.0738971182332379,61.4,0.0207609094955546,61.4,0.162155195676759,61.4,0.125809231251949
62.4,0.0327938228413519,62.4,0.157900058721346,62.4,0.0738686557962469,62.4,0.0207717862655755,62.4,0.162105128815617,62.4,0.125800852585321
63.4,0.0328021326950985,63.4,0.158188523522617,63.4,0.0739241684629616,63.4,0.0208076377215305,63.4,0.162306980684898,63.4,0.125935296943789
64.4,0.0328523347990091,64.4,0.158500123200696,64.4,0.0740666986562964,64.4,0.0208607155335421,64.4,0.162724261009137,64.4,0.126180793730654
65.4,0.0329346652711618,65.4,0.158790228152074,65.4,0.0742808113095385,65.4,0.0209218803841222,65.4,0.16328592566172,65.4,0.12649057225001
66.4,0.0330332938938316,66.4,0.159014654540999,66.4,0.0745303674699141,66.4,0.0209815219369838,66.4,0.163902716906132,66.4,0.126812159519871
67.4,0.0331312079234943,67.4,0.159136131569439,67.4,0.0747621411092554,67.4,0.0210306645103361,67.4,0.164473173737716,67.4,0.127090921060354
