(R) Hippocampal formation slice 1 time (s),(R) Hippocampal formation slice 1 amplitude,(R) Hypothalamus slice 1 time (s),(R) Hypothalamus slice 1 amplitude,(R) IsocortexUD slice 1 time (s),(R) IsocortexUD slice 1 amplitude,(R) Pallidum slice 1 time (s),(R) Pallidum slice 1 amplitude,(R) Striatum slice 1 time (s),(R) Striatum slice 1 amplitude,(R) Thalamus slice 1 time (s),(R) Thalamus slice 1 amplitude
0.4,0.146173063099075,0.4,0.138308245658177,0.4,0.175659383994741,0.4,0.0186682535718194,0.4,0.112254618321599,0.4,0.148838994597234
1.4,0.145709628018628,1.4,0.138663290071836,1.4,0.178642179998541,1.4,0.0188833236052053,1.4,0.112496627145475,1.4,0.151163392597961
2.4,0.145247940594727,2.4,0.138992308006515,2.4,0.181323130449061,2.4,0.0190809757096166,2.4,0.112729940480358,2.4,0.153300005513666
3.4,0.144897236867571,3.4,0.139268474974215,3.4,0.183558081352857,3.4,0.0192465365412684,3.4,0.112938304767708,3.4,0.155098709152585
4.4,0.144782838582693,4.4,0.139477894473956,4.4,0.185297157219792,4.4,0.0193713230192415,4.4,0.113112472034802,4.4,0.156473713419872
5.4,0.145001973830528,5.4,0.139621314045067,5.4,0.186567282425678,5.4,0.0194532195562656,5.4,0.113253782849698,5.4,0.157410035302208
6.4,0.14561351304043,6.4,0.139711337238665,6.4,0.187453191479985,6.4,0.0194966775542054,6.4,0.113373312588151,6.4,0.157961648873277
7.4,0.146607942152487,7.4,0.139768200341821,7.4,0.18806932683463,7.4,0.0195106474083865,7.4,0.113484995483078,7.4,0.158231554613347
8.4,0.147902255419605,8.4,0.139811712353383,8.4,0.188523747922199,8.4,0.0195063356690591,8.4,0.113602926047364,8.4,0.158343273428086
9.4,0.149350409144007,9.4,0.139856202993969,9.4,0.188887798821577,9.4,0.0194936826156684,9.4,0.113733349294191,9.4,0.158411517031851
10.4,0.15076107702922,10.4,0.139907509735834,10.4,0.189185493840453,10.4,0.0194801967688272,10.4,0.113876108839796,10.4,0.15851979927692
11.4,0.151920745784026,11.4,0.139962812226384,11.4,0.189395089933677,11.4,0.0194684083345355,11.4,0.114020756614387,11.4,0.158704963787643
12.4,0.152644808233194,12.4,0.140011875572813,12.4,0.189465650423758,12.4,0.0194568307267384,12.4,0.114150707425408,12.4,0.158955636549545
13.4,0.152804015357212,13.4,0.140041931267623,13.4,0.189347972291191,13.4,0.01944115090759,13.4,0.114246928529452,13.4,0.159224123176265
14.4,0.152350842761127,14.4,0.140042935189829,14.4,0.189014411902511,14.4,0.0194154211738384,14.4,0.114293446078333,14.4,0.159443035972434
15.4,0.151332661286203,15.4,0.140011683735256,15.4,0.188481938500376,15.4,0.0193748984628034,15.4,0.114280897540022,15.4,0.159546119361258
16.4,0.149883729206192,16.4,0.139953402924984,16.4,0.187813958294666,16.4,0.0193181319209298,16.4,0.114210057890666,16.4,0.159486650795374
17.4,0.148202543435264,17.4,0.139880388004348,17.4,0.187109091627574,17.4,0.0192470088090429,17.4,0.114091592493007,17.4,0.159249478628126
18.4,0.146522426426368,18.4,0.139808548087942,18.4,0.186485031119539,18.4,0.0191676854518731,18.4,0.113944218460645,18.4,0.158857345545279
19.4,0.145066320768521,19.4,0.139753206879534,19.4,0.186045887737609,19.4,0.0190892886160367,19.4,0.113790592037946,19.4,0.158363367913393
20.4,0.14401772838165,20.4,0.139724225760674,20.4,0.185858522709022,20.4,0.0190219423567134,20.4,0.113653316315312,20.4,0.157839951482122
21.4,0.143487490530866,21.4,0.139724098597193,21.4,0.18594020304698,21.4,0.0189748771514473,21.4,0.113552240114736,21.4,0.157370369279161
22.4,0.143506427232983,22.4,0.139747587011784,22.4,0.186252653976393,22.4,0.0189547333834171,22.4,0.113497883544011,22.4,0.157028863098502
23.4,0.144019446517802,23.4,0.139784158600697,23.4,0.186713107126988,23.4,0.0189640790933134,23.4,0.113493635149114,23.4,0.156867085978652
24.4,0.144903019834178,24.4,0.139820215505518,24.4,0.187213355947516,24.4,0.019000554716106,24.4,0.113533860544184,24.4,0.156909302197317
25.4,0.145991141892984,25.4,0.139844250518866,25.4,0.187647788215748,25.4,0.0190583381865634,25.4,0.113608639980726,25.4,0.157147627620425
26.4,0.147103111433918,26.4,0.1398488662199,26.4,0.18792959218152,26.4,0.0191286495346136,26.4,0.113703387000854,26.4,0.157545530572608
27.4,0.148068560355204,27.4,0.139833895458468,27.4,0.188011619752561,27.4,0.0192018395206881,27.4,0.113803718648721,27.4,0.158042325191313
28.4,0.148756439941241,28.4,0.139803091519159,28.4,0.187883920705966,28.4,0.01926950334214,28.4,0.113896056731806,28.4,0.158563147867017
29.4,0.149096527846164,29.4,0.139763831476892,29.4,0.187571826938018,29.4,0.0193254418606906,29.4,0.113970560932362,29.4,0.159029700236999
30.4,0.149081417902376,30.4,0.139724468943594,30.4,0.18713136654178,30.4,0.0193665770052983,30.4,0.114021518560194,30.4,0.159376197427243
31.4,0.148755315723564,31.4,0.139691766710484,31.4,0.186618500186642,31.4,0.0193935079823654,31.4,0.114046360597061,31.4,0.159556616992369
